순번,침수 원인(FLUD_CAUSE),침수 지구 명(F_DSTRC_NM),침수 재해 명(F_DSSTR_NM),침수 원인 상세(F_CUE_DTL),행정구역 코드(ADM_CD),침수위(FLUD_WAL),Latitude,Longitude
34614,1,범천1지구,7.10 집중호우,하천범람 및 배수불량,부산광역시 부산진구 범천동,2.4,35.1486628,129.051551
34624,1,명륜동 569-15 일원,장마철 집중호우,내수침수,부산광역시 동래구 명륜동,0.3,35.2124676,129.0815012
34629,1,2020.07.23 장마철 집,장마철 집중호우,내수침수,부산광역시 수영구 광안동,0.3,35.1595722,129.1088482
34630,1,2020.07.23 장마철 집,장마철 집중호우,내수침수,부산광역시 수영구 광안동,0.3,35.1595722,129.1088482
34638,1,연제구 거제동 1471번,장마철 집중호우,내부침수,부산광역시 연제구 거제동,0.5,35.1878162,129.0631734
34651,1,연제구 연산동 1622,장마철 집중호우,내수침수,부산광역시 연제구 연산동,0.7,35.1816156,129.0882418
34652,1,연제구 연산동 1622,장마철 집중호우,내수침수,부산광역시 연제구 연산동,1,35.1816156,129.0882418
34654,1,연제구 연산동 353-4,장마철 집중호우,내수침수,부산광역시 연제구 연산동,0.5,35.1816156,129.0882418
34656,1,청평5리지구,집중호우로 인한 침수,배수시설미흡,경기도 가평군 청평면 청평리,37.1,37.7360646,127.4307827
34668,1,연천읍 차탄리 1지구,2020년 7월 28일 ~ 8월 11일 집중호우에 의한 침수피,내수침수,경기도 연천군 연천읍 차탄리,54.7,38.0885216,127.0663815
34669,1,연천읍 차탄리 2지구,2020년 7월 28일 ~ 8월 11일 집중호우에 의한 침수피,내수침수,경기도 연천군 연천읍 차탄리,54.8,38.0885216,127.0663815
34890,1,2020년 은진면 성평리,2020년 은진면 성평리 침수,,충청남도 논산시 은진면 성평리,35.6,36.1872062,127.1260685
34896,1,2020년 은진면 성평리,2020년 은진면 성평리 침수,,충청남도 논산시 은진면 성평리,37,36.1872062,127.1260685
34914,1,20200803성환지구,20200803집중호우,저지대 및 집중호우,충청남도 천안시 서북구 성환읍 성환리,15.4,36.9274468,127.1298349
34929,1,20200803연춘지구,20200803집중호우,인근하천 범람으로 인한 배수 불능,충청남도 천안시 동남구 북면 연춘리,65.4,36.7712553,127.2504758
34933,1,진원면진원지구,제방붕괴,집중호우로 인한 제방붕괴,전라남도 장성군 진원면 진원리,78,35.2793322,126.8434961
35205,1,진원면진원지구,제방붕괴,집중호우로 인한 제방붕괴,전라남도 장성군 진원면 진원리,62.1,35.2793322,126.8434961
35220,1,황전면 선변리,집중호우,집중호우 및 하천범람,전라남도 순천시 황전면 선변리,33.5,35.1496337,127.4539381
35226,1,황전면 선변리,집중호우,집중호우 및 하천범람,전라남도 순천시 황전면 선변리,33.5,35.1496337,127.4539381
35241,1,황전면 비촌리,집중호우,집중호우 및 하천범람,전라남도 순천시 황전면 비촌리,36,35.1713914,127.4264193
35242,1,황전면 비촌리,집중호우,집중호우 및 하천범람,전라남도 순천시 황전면 비촌리,36,35.1713914,127.4264193
35245,1,황전면 금평리,집중호우,집중호우 및 하천범람,전라남도 순천시 황전면 금평리,34,35.1419089,127.4746138
35259,1,봉산면제월지구,8/7~8/9 집중호우 침수피해,집중호우로 인한 영산강 범람,전라남도 담양군 봉산면 제월리,38.4,35.2864146,126.9684047
35266,1,무정면봉안지구,짐중호우,집중호우로 인한 영산강 범람,전라남도 담양군 무정면 봉안리,50.9,35.294975,127.0357474
35338,1,화정지구,2020년 집중호우,집중호우 및 하수역류,광주광역시 서구 농성동,29.7,35.1545664,126.8879123
35344,1,다압면 도사지구,집중호우,집중호우에 의한 섬진강범람,전라남도 광양시 다압면 도사리,9.6,35.0829224,127.7017386
35356,1,"곡성읍 대평,신리지구",집중호우,집중호우에 의한 하천범람,전라남도 곡성군 곡성읍 대평리,54.4,35.2879136,127.3164213
35362,1,용연지구,8.6~8.8 집중호우,소하천 범람,광주광역시 동구 용연동,140.9,35.1092286,126.979159
35363,1,운림지구,8.6~8.8 집중호우,소하천 범람,광주광역시 동구 운림동,88.4,35.1285735,126.9667298
35371,1,덕남1지구,2020.8.6~8 집중호우,집중호우로 인한 내수침수,광주광역시 남구 덕남동,89.5,35.0900395,126.9022798
35400,1,임곡3지구,2020년 집중호우,집중호우,광주광역시 광산구 임곡동,28.3,35.2166005,126.7474185
35405,1,지평1지구,2020년 집중호우,집중호우,광주광역시 광산구 지평동,22,35.1510558,126.7288248
35411,1,흑석지구,2020년 집중호우,집중호우,광주광역시 광산구 흑석동,19.3,35.1826215,126.8082045
35533,1,봉곡2지구,2020.7.30 집중호우,구거 및 배수구 범람,대전광역시 서구 봉곡동,73,36.2689194,127.3207319
35534,1,산직1지구,2020.7.30. 집중호우,구거 및 배수구 범람,대전광역시 서구 산직동,86.1,36.2411818,127.3507894
35555,1,흑석4지구,2020.7.30 집중호우,구거 및 배수구 범람,대전광역시 서구 흑석동,98.6,36.2615338,127.3464138
35563,1,생창지구,8월 집중호우,집중호우로 인한 하천범람,강원도 철원군 김화읍 생창리,220.6,38.2800083,127.4463006
35567,1,광명1지구,7월28일~8월11일 집중호우,도로배수불량,경기도 광명시 광명동,9.8,37.4706702,126.8527836
35571,1,소하1지구,7월28일~8월11일 집중호우,도로배수불량,경기도 광명시 소하동,27.6,37.4397958,126.8832786
35578,1,소하1지구,7월28일~8월11일 집중호우,도로배수불량,경기도 광명시 소하동,24.1,37.4397958,126.8832786
35583,1,광명2지구,8월14일 집중호우,도로배수불량,경기도 광명시 소하동,12.1,37.4397958,126.8832786
35593,1,용설1지구,7.28. ~ 8.11. 호우,집중호우에 의한 침수,경기도 안성시 죽산면 용설리,121.7,37.0504433,127.4429027
35597,1,능국지구,7.28. ~ 8.11. 호우,집중호우에 의한 침수,경기도 안성시 일죽면 능국리,81.1,37.1105039,127.4913824
35598,1,일죽지구,7.28. ~ 8.11. 호우,집중호우에 의한 침수,경기도 안성시 일죽면 송천리,80.3,37.0895737,127.4689032
35601,1,화봉3지구,7.28. ~ 8.11. 호우,집중호우에 의한 침수,경기도 안성시 일죽면 화봉리,162.4,37.0654342,127.4768389
35605,1,신장지구,7.28. ~ 8.11. 호우,집중호우에 따른 침수,경기도 안성시 보개면 신장리,47.9,37.044662,127.2820528
35609,1,남방동지구1,경기북부지역 집중호우,내수침수,경기도 양주시 남방동,74.7,37.774666,127.0379139
35612,1,남방동지구2,경기북부지역 집중호우,내수침수,경기도 양주시 남방동,74.7,37.774666,127.0379139
35618,1,남방동지구2,경기북부지역 집중호우,내수침수,경기도 양주시 남방동,74.7,37.774666,127.0379139
35619,1,남방동지구2,경기북부지역 집중호우,내수침수,경기도 양주시 남방동,74.7,37.774666,127.0379139
35629,1,남방동지구1,경기북부지역 집중호우,내수침수,경기도 양주시 남방동,74.7,37.774666,127.0379139
35639,1,삼숭동지구,경기북부지역 집중호우,내수침수,경기도 양주시 삼숭동,113.3,37.8032604,127.1063882
35649,1,원부2지구,7.28. ~ 8.11. 집중호우,내수침수,경기도 여주시 점동면 원부리,58,37.1579756,127.639279
35653,1,현수지구,7.28. ~ 8.11. 집중호우,내수침수,경기도 여주시 점동면 현수리,51.5,37.1889069,127.6948375
35670,1,가능1지구,2020년 집중호우 침수,저지대침수,경기도 의정부시 가능동,43.1,37.7387661,127.0159233
35671,1,가능1지구,2020년 집중호우 침수,저지대침수,경기도 의정부시 가능동,43,37.7387661,127.0159233
35678,1,가능2지구,2020년 집중호우침수,내수침수,경기도 의정부시 가능동,41.8,37.7387661,127.0159233
35707,1,대야1지구,태풍 장미,도로배수불량,경기도 시흥시 대야동,17.2,37.4429628,126.7884082
35708,1,대야1지구,태풍 장미,도로배수불량,경기도 시흥시 대야동,16.4,37.4429628,126.7884082
35713,1,대야2지구,8월15일 집중호우,도로배수불량,경기도 시흥시 대야동,14.4,37.4429628,126.7884082
35717,1,신천2지구,8월15일 집중호우,도로배수불량,경기도 시흥시 신천동,16.1,37.4387291,126.7810609
35721,1,덕풍지구,7.28~8.11. 호우,집중호우에 의한 내수침수,경기도 하남시 덕풍동,31.7,37.5461477,127.2023877
35985,1,백암지구,7.28~8.11 호우,내수침수,경기도 용인시 처인구 백암면 백암리,101.3,37.1708978,127.3760357
36003,1,두창지구,7.28~8.11호우,내수침수,경기도 용인시 처인구 원삼면 두창리,105.5,37.1460869,127.3387256
36005,1,두창지구,7.28~8.11호우,내수침수,경기도 용인시 처인구 원삼면 두창리,109.7,37.1460869,127.3387256
36025,1,대포지구,7.28~8.11 집중호우,수배수불량으로 인한 내수침,경기도 이천시 대포동,68.2,37.2101271,127.4611685
36040,1,신추지구,7.28~8.11 집중호우,집중호우로 인한 내수침수,경기도 이천시 율면 신추리,71.1,37.0943797,127.5294504
36045,1,산양1지구,7.28~8.11 집중호우,하천범람로 인한 내수침수,경기도 이천시 율면 산양리,93.5,37.0543124,127.5016223
36164,1,가옥지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 가옥리,206.5,35.9733514,127.6465986
36166,1,가옥지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 가옥리,197.5,35.9733514,127.6465986
36177,1,용포지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 용포리,179.5,35.9859984,127.6191219
36202,1,내도지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 무주읍 내도리,162.5,36.0424037,127.6447139
36211,1,내도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 내도리,180.5,36.0424037,127.6447139
36215,1,내도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 내도리,169.5,36.0424037,127.6447139
36224,1,용포지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 용포리,191,35.9859984,127.6191219
36226,1,용포지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 용포리,186,35.9859984,127.6191219
36239,1,당산지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 무주읍 당산리,203,35.9983932,127.6805177
36242,1,대차지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 대차리,178,36.0113184,127.630752
36248,1,대차지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 대차리,175,36.0113184,127.630752
36252,1,내도지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 무주읍 내도리,163,36.0424037,127.6447139
36257,1,내도지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 무주읍 내도리,163,36.0424037,127.6447139
36263,1,장백지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 장백리,213,36.0273578,127.706306
36266,1,내도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 내도리,170,36.0424037,127.6447139
36267,1,가옥지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 가옥리,194.5,35.9733514,127.6465986
36276,1,삼거지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 무풍면 삼거리,638.5,35.8829806,127.8245733
36277,1,덕지지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무풍면 덕지리,747.5,35.9122212,127.8486503
36282,1,증산지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무풍면 증산리,422.5,35.9400824,127.8541202
36287,1,금평지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 무풍면 금평리,443.5,35.9573767,127.8867475
36288,1,현내지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무풍면 현내리,369.5,35.981057,127.8515896
36307,1,현내지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 무풍면 현내리,366,35.981057,127.8515896
36319,1,심곡지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 설천면 심곡리,532.5,35.8853568,127.7486883
36328,1,소천지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 소천리,305.5,36.0110643,127.798451
36338,1,소천지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 소천리,286.5,36.0110643,127.798451
36339,1,소천지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 소천리,278.5,36.0110643,127.798451
36356,1,소천지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 설천면 소천리,299,36.0110643,127.798451
36362,1,길산지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 길산리,246,36.022448,127.745446
36366,1,소천지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 소천리,313.5,36.0110643,127.798451
36373,1,삼유지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 삼유리,336.5,35.9044489,127.6137208
36385,1,괴목지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 적상면 괴목리,318.5,35.9155505,127.7178651
36395,1,방이지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 방이리,253.5,35.9564911,127.6128789
36405,1,삼유지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 삼유리,325,35.9044489,127.6137208
36433,1,사산지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 사산리,299,35.9080978,127.6845401
36438,1,사천지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 적상면 사천리,240.5,35.9543293,127.6645445
36443,1,삼가지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 삼가리,287.5,35.911404,127.6480995
36444,1,진도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 진도리,377.5,35.8715147,127.6259207
36446,1,진도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 진도리,360.5,35.8715147,127.6259207
36449,1,사전지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 안성면 사전리,418.5,35.8752486,127.6670792
36458,1,사전지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 안성면 사전리,419,35.8752486,127.6670792
